dataId,region,genre,contentType,title,length,releaseYear,votes,rating,description
251,United States,Crime,tvSeries,Breaking Bad,49.0,2008,1942663,9.5,A chemistry teacher diagnosed with inoperable lung cancer turns to manufacturing and selling methamphetamine with a former student in order to secure his family's future.
255,United Kingdom,Crime,tvSeries,Sherlock,88.0,2010,941531,9.1,A modern update finds the famous sleuth and his doctor partner solving crime in 21st-century London.
258,United States,Crime,tvSeries,Dexter,53.0,2006,733939,8.7,"He's smart. He's lovable. He's Dexter Morgan, America's favorite serial killer, who spends his days solving crimes and nights committing them."
261,United States,Crime,tvSeries,True Detective,55.0,2014,585218,8.9,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law."
262,United Kingdom,Crime,tvSeries,Peaky Blinders,60.0,2013,569862,8.8,"A gangster family epic set in 1900s England, centering on a gang who sew razor blades in the peaks of their caps, and their fierce boss Tommy Shelby."
265,United States,Crime,tvSeries,Better Call Saul,46.0,2015,557116,8.9,The trials and tribulations of criminal lawyer Jimmy McGill in the years leading up to his fateful run-in with Walter White and Jesse Pinkman.
285,United States,Crime,tvSeries,The Sopranos,55.0,1999,414353,9.2,"New Jersey mob boss Tony Soprano deals with personal and professional issues in his home and business life that affect his mental state, leading him to seek professional psychiatric counseling."
289,United States,Crime,tvSeries,Mr. Robot,49.0,2015,394693,8.5,"Elliot, a brilliant but highly unstable young cyber-security engineer and vigilante hacker, becomes a key figure in a complex game of global dominance when he and his shadowy allies try to take down the corrupt corporation he works for."
291,United States,Crime,tvSeries,Fargo,53.0,2014,379781,8.9,"Various chronicles of deception, intrigue and murder in and around frozen Minnesota. Yet all of these tales mysteriously lead back one way or another to Fargo, North Dakota."
293,United States,Crime,tvSeries,The Wire,59.0,2002,347598,9.3,"The Baltimore drug scene, as seen through the eyes of drug dealers and law enforcement."
295,United States,Crime,tvSeries,Homeland,55.0,2011,346773,8.3,A bipolar CIA operative becomes convinced a prisoner of war has been turned by al-Qaeda and is planning to carry out a terrorist attack on American soil.
298,United States,Crime,tvSeries,Lucifer,42.0,2016,332007,8.1,Lucifer Morningstar has decided he's had enough of being the dutiful servant in Hell and decides to spend some time on Earth to better understand humanity. He settles in Los Angeles - the City of Angels.
306,United States,Crime,tvSeries,Ozark,60.0,2017,323200,8.5,"A financial advisor drags his family from Chicago to the Missouri Ozarks, where he must launder money to appease a drug boss."
312,United States,Crime,tvSeries,Sons of Anarchy,45.0,2008,303663,8.6,A biker struggles to balance being a father and being involved in an outlaw motorcycle club.
313,United States,Crime,tvSeries,Mindhunter,60.0,2017,299608,8.6,"Set in the late 1970s, two FBI agents are tasked with interviewing serial killers to solve open cases."
324,United States,Crime,tvSeries,Hannibal,44.0,2013,259672,8.5,Explores the early relationship between renowned psychiatrist Hannibal Lecter and a young FBI criminal profiler who is haunted by his ability to empathize with serial killers.
326,United States,Crime,tvSeries,The Blacklist,43.0,2013,256090,8.0,"A new FBI profiler, Elizabeth Keen, has her entire life uprooted when a mysterious criminal, Raymond Reddington, who has eluded capture for decades, turns himself in and insists on speaking only to her."
342,United States,Crime,tvSeries,The X-Files,45.0,1993,231469,8.6,"Two F.B.I. Agents, Fox Mulder the believer and Dana Scully the skeptic, investigate the strange and unexplained, while hidden forces work to impede their efforts."
353,United States,Crime,tvSeries,Big Little Lies,60.0,2017,206169,8.5,The apparently-perfect lives of upper-class mothers of students at a prestigious elementary school unravel to the point of murder when a single mother moves to their quaint California beach town.
354,United States,Crime,tvSeries,Criminal Minds,42.0,2005,205027,8.1,A group of criminal profilers who work for the FBI as members of its Behavioral Analysis Unit (BAU) using behavioral analysis and profiling to help investigate crimes and find the suspect known as the unsub.
356,United States,Crime,tvSeries,Twin Peaks,47.0,1990,201969,8.8,An idiosyncratic FBI agent investigates the murder of a young woman in the even more idiosyncratic town of Twin Peaks.
359,United States,Crime,tvSeries,Boardwalk Empire,55.0,2010,193071,8.6,An Atlantic City politician plays both sides of the law by conspiring with gangsters during the Prohibition era.
363,United States,Crime,tvSeries,The Mentalist,43.0,2008,188960,8.1,"A famous ""psychic"" outs himself as a fake, and starts working as a consultant for the California Bureau of Investigation so he can find ""Red John"", the madman who killed his wife and daughter."
384,United States,Crime,tvSeries,Mare of Easttown,60.0,2021,164224,8.4,A detective in a small Pennsylvania town investigates a local murder while trying to keep her life from falling apart.
392,United States,Crime,tvSeries,The Night Of,525.0,2016,156696,8.5,"After a night of partying with a woman he picked up, a man wakes up to find her stabbed to death and is charged with her murder."
394,United States,Crime,tvSeries,How to Get Away with Murder,43.0,2014,155689,8.1,A group of ambitious law students and their brilliant criminal defense professor become involved in a twisted murder plot that promises to change the course of their lives.
411,United Kingdom,Crime,tvSeries,Luther,60.0,2010,142114,8.4,DCI John Luther is a near-genius murder detective whose brilliant mind can't always save him from the dangerous violence of his passions.
437,United Kingdom,Crime,tvSeries,Bodyguard,60.0,2018,129082,8.1,A contemporary thriller featuring the Royalty and Specialist Protection Branch of London's Metropolitan Police Service.
449,United States,Crime,tvSeries,Watchmen,527.0,2019,124068,8.2,"Set in an alternate history where masked vigilantes are treated as outlaws, Watchmen embraces the nostalgia of the original groundbreaking graphic novel of the same name, while attempting to break new ground of its own."
453,United States,Crime,tvSeries,Lie to Me,43.0,2009,122435,8.0,"About Cal Lightman, the world's leading deception expert who studies facial expressions and involuntary body language to expose the truth behind the lies."
462,United Kingdom,Crime,tvSeries,Broadchurch,48.0,2013,116863,8.4,"The murder of a young boy in a small coastal town brings a media frenzy, which threatens to tear the community apart."
466,United States,Crime,tvSeries,The Killing,45.0,2011,114964,8.3,"A police investigation, the saga of a grieving family, and a Seattle mayoral campaign all interlock after the body of 17-year-old Rosie Larsen is found in the trunk of a submerged car."
472,United States,Crime,tvSeries,Law & Order: Special Victims Unit,60.0,1999,111700,8.1,"This series follows the Special Victims Unit, a specially trained squad of detectives in the New York City Police Department that investigate sexually related crimes."
478,United States,Crime,tvSeries,Deadwood,55.0,2004,110101,8.6,"A show set in the late 1800s, revolving around the characters of Deadwood, South Dakota; a town of deep corruption and crime."
479,United Kingdom,Crime,tvSeries,The Fall,60.0,2013,109250,8.1,A seemingly cold but very passionate policewoman goes head to head with a seemingly passionate father who is in fact a cold serial killer in this procedural out of Belfast. The only thing they share is their common complexity.
488,United States,Crime,tvSeries,Unbelievable,385.0,2019,106977,8.4,"A teenager is charged with lying about having been raped, but two detectives follow the path to the truth."
493,United States,Crime,tvSeries,Sharp Objects,421.0,2018,105484,8.1,A reporter confronts the psychological demons from her past when she returns to her hometown to cover a violent murder.
